,J1,J2,aptitudes,locations
0,0.4618976352126503,1.0,-1.0,[36 37 37 36 37 37 36 36 37 35]
1,0.922202338080013,0.3495121042174001,-0.960288427836453,[36 36 59 21  6 24 39 31 36 40]
2,0.9444255756683779,0.14387697049092404,-0.9444255756683779,[60 19 36 41  4 18 54 50 39 32]
