,J1,J2
0,0.7846383204248173,0.6651246429629668
1,0.8835868655418972,0.4284898085250216
2,0.8835868655418972,0.4284898085250216
3,0.8835868655418972,0.4284898085250216
4,0.8835868655418972,0.4284898085250216
5,0.8835868655418972,0.4284898085250216
6,0.8835868655418972,0.4284898085250216
7,0.8835868655418972,0.4284898085250216
8,0.8835868655418972,0.4284898085250216
9,0.8835868655418972,0.4284898085250216
10,0.9040374134628554,0.23743958015210712
