,J1,J2,aptitudes,locations
0,-0.6712799161039019,-0.9992020459542087,0.0007979540457913048,[34 18 35 29 37 36 34 34 36 36]
1,-0.903131779070733,-0.9983745175928931,0.0484545632659317,[40 29 56 49 34 31 36 36 36 39]
2,-0.8954969115865367,-0.9978658114768281,0.07391025046840449,[37 37 40 29 34 31 43 53 36 39]
3,-0.903131779070733,-0.9983745175928931,0.08389427702629605,[56 49 40 29 34 31 36 36 36 39]
4,-0.9163419458766673,-0.8003707700659259,0.08365805412333271,[23  7 60 22 34 31 54 50 36 39]
