,J1,J2,aptitudes,locations
0,-0.8132388728381057,-0.9992020459542087,0.0007979540457913048,[39 22 37 36 34 31 36 36 36 39]
1,-0.8749553210621858,-0.9983745175928931,0.0625381849549307,[39 22 61 17 34 31 36 36 36 39]
2,-0.8776498394305585,-0.9983745175928931,0.08652226298596195,[39 22 40 29 34 31 36 36 36 39]
3,-0.8776498394305585,-0.9983745175928931,0.10596146418292848,[39 22 36 36 34 31 40 29 36 39]
4,-0.902516637479255,-0.8055771769800093,0.09748336252074496,[39 22 55 48 34 31 60 19 36 39]
