,J1,J2,aptitudes,locations
0,0.7618420560655745,0.5009632120533044,-0.9983745175928931,[39 22 35 29 36 36 34 34 36 39]
1,0.8169446394872647,0.4814017313589255,-0.907659578540079,[39 22 35 29 34 31 36 36 36 39]
2,0.8743940578005887,0.2879495317888922,-0.8743940578005887,[39 22 35 29 34 31 60 23 36 39]
