,J1,J2,aptitudes,locations
0,-0.46127755941951093,-0.9998642636123799,0.0001357363876201001,[14 14 36 36 36 37 37 35 37 36]
1,-0.9258387786768318,-0.9978658114768281,0.03712664484605782,[60 19 37 37  5 40 40 26 55 48]
2,-0.927532301762301,-0.9978658114768281,0.05126461766424602,[39 29 56 49 37 37  5 18 36 41]
3,-0.9177666917238343,-0.9983745175928931,0.0712207714841403,[32 33 60 18 36 36 39 39 20  7]
4,-0.9261619392564389,-0.7649162602590294,0.07383806074356114,[37 41 39 36 39 27  7 25 60 19]
