,J1,J2,aptitudes,locations
0,-0.632132146729704,-0.9994062588980324,0.0005937411019676375,[37 36 33 47 36 37 34 34 36 36]
1,-0.9103487335574132,-0.9983745175928931,0.044847731698289754,[60 18 20  7 38 40 34 34 36 36]
2,-0.914227434542954,-0.9978658114768281,0.06066913443315178,[56 49  6 24 37 37 39 29 36 39]
3,-0.9158265596464612,-0.9983745175928931,0.07290086826627663,[56 49 39 29  6 24 36 36 36 39]
4,-0.9313627445547725,-0.8048176875580618,0.06863725544522747,[60 18 54 50 39 32  7 25 36 39]
